corruption,severity,pair_idx,y_true,pred_corr,correct_corr,wrong_corr,msp_corr,msp_clean,dH,abs_dH,invariant,both_correct,cos,iou,rho,drift_1m_cos,drift_1m_iou,drift_1m_rho
brightness,5,3090,4,4,True,False,0.9810598492622375,0.9858949184417725,0.030346594750881195,0.030346594750881195,True,True,0.6000036597251892,0.15909090638160706,0.2023325264453888,0.3999963402748108,0.8409090936183929,0.7976674735546112
brightness,5,2000,1,1,True,False,0.9827237725257874,0.9892308115959167,0.04107905924320221,0.04107905924320221,True,True,0.5046513080596924,0.0625,0.20815405249595642,0.4953486919403076,0.9375,0.7918459475040436
brightness,5,4149,9,9,True,False,0.9887786507606506,0.9852557182312012,-0.022885210812091827,0.022885210812091827,True,True,0.5513509511947632,0.040816325694322586,0.153899684548378,0.4486490488052368,0.9591836743056774,0.846100315451622
brightness,5,7336,5,5,True,False,0.964838981628418,0.9902190566062927,0.14173966646194458,0.14173966646194458,True,True,0.7295114398002625,0.20000000298023224,0.7189727425575256,0.27048856019973755,0.7999999970197678,0.28102725744247437
brightness,5,9553,7,7,True,False,0.989608108997345,0.9832736253738403,-0.04100373387336731,0.04100373387336731,True,True,0.6854498386383057,0.13333334028720856,0.44814035296440125,0.31455016136169434,0.8666666597127914,0.5518596470355988
brightness,5,3798,5,5,True,False,0.9743786454200745,0.9783653020858765,0.021467342972755432,0.021467342972755432,True,True,0.6906644105911255,0.1860465109348297,0.3881978392601013,0.3093355894088745,0.8139534890651703,0.6118021607398987
brightness,5,7843,0,0,True,False,0.9802047610282898,0.9632139205932617,-0.09189997613430023,0.09189997613430023,True,True,0.7385390996932983,0.14606741070747375,0.4692726135253906,0.26146090030670166,0.8539325892925262,0.5307273864746094
brightness,5,3988,1,1,True,False,0.9796422719955444,0.9762331247329712,-0.02035924792289734,0.02035924792289734,True,True,0.7427919507026672,0.15909090638160706,0.646690845489502,0.25720804929733276,0.8409090936183929,0.35330915451049805
brightness,5,1617,0,0,True,False,0.9887873530387878,0.9875051975250244,-0.008463263511657715,0.008463263511657715,True,True,0.6849063038825989,0.08421052992343903,0.6021748781204224,0.3150936961174011,0.915789470076561,0.39782512187957764
brightness,5,5530,3,5,False,True,0.7299679517745972,0.8628761172294617,0.43907028436660767,0.43907028436660767,False,False,0.5775636434555054,0.05154639109969139,0.15088368952274323,0.42243635654449463,0.9484536089003086,0.8491163104772568
brightness,5,168,5,5,True,False,0.9851110577583313,0.9861693382263184,0.00625995546579361,0.00625995546579361,True,True,0.6051024198532104,0.0736842080950737,0.3597838580608368,0.39489758014678955,0.9263157919049263,0.6402161419391632
brightness,5,3054,4,0,False,True,0.9311167597770691,0.9908558130264282,0.3121362328529358,0.3121362328529358,False,False,0.6537872552871704,0.10869564861059189,0.413992315530777,0.3462127447128296,0.8913043513894081,0.586007684469223
brightness,5,9232,1,1,True,False,0.9865660071372986,0.9847038984298706,-0.011850975453853607,0.011850975453853607,True,True,0.7025316953659058,0.14606741070747375,0.6350617408752441,0.29746830463409424,0.8539325892925262,0.36493825912475586
brightness,5,2753,7,7,True,False,0.9764341115951538,0.9617029428482056,-0.08049832284450531,0.08049832284450531,True,True,0.5590426921844482,0.08510638028383255,0.31512030959129333,0.44095730781555176,0.9148936197161674,0.6848796904087067
brightness,5,8453,9,9,True,False,0.981478214263916,0.9839035272598267,0.01497938483953476,0.01497938483953476,True,True,0.6336647272109985,0.13333334028720856,0.4259079396724701,0.36633527278900146,0.8666666597127914,0.5740920603275299
brightness,5,1843,8,8,True,False,0.9914243221282959,0.9915777444839478,0.0010551810264587402,0.0010551810264587402,True,True,0.7245198488235474,0.15909090638160706,0.5424344539642334,0.27548015117645264,0.8409090936183929,0.4575655460357666
brightness,5,3530,6,6,True,False,0.9818598628044128,0.9786773920059204,-0.019575655460357666,0.019575655460357666,True,True,0.6312109231948853,0.15909090638160706,0.3727503716945648,0.36878907680511475,0.8409090936183929,0.6272496283054352
brightness,5,2482,9,9,True,False,0.9799543023109436,0.9578930735588074,-0.11709082126617432,0.11709082126617432,True,True,0.4990166425704956,0.03030303120613098,-0.045972589403390884,0.5009833574295044,0.969696968793869,1.0459725894033909
brightness,5,140,6,6,True,False,0.9800325036048889,0.9783564209938049,-0.010510638356208801,0.010510638356208801,True,True,0.7533820867538452,0.22891566157341003,0.540597677230835,0.24661791324615479,0.77108433842659,0.45940232276916504
brightness,5,1487,9,9,True,False,0.9854141473770142,0.9811518788337708,-0.02649626135826111,0.02649626135826111,True,True,0.5952785015106201,0.14606741070747375,0.4277733266353607,0.4047214984893799,0.8539325892925262,0.5722266733646393
brightness,5,891,6,6,True,False,0.969657301902771,0.9839560389518738,0.08046583831310272,0.08046583831310272,True,True,0.7466222047805786,0.15909090638160706,0.6013738512992859,0.2533777952194214,0.8409090936183929,0.3986261487007141
brightness,5,3484,4,4,True,False,0.9861508011817932,0.9880840182304382,0.012615874409675598,0.012615874409675598,True,True,0.613927960395813,0.14606741070747375,0.3978744149208069,0.386072039604187,0.8539325892925262,0.6021255850791931
brightness,5,8256,8,8,True,False,0.985681414604187,0.9934198260307312,0.04977317154407501,0.04977317154407501,True,True,0.7338047623634338,0.14606741070747375,0.46978330612182617,0.26619523763656616,0.8539325892925262,0.5302166938781738
brightness,5,6439,3,4,False,True,0.701686441898346,0.5477694272994995,-0.1707422137260437,0.1707422137260437,False,False,0.6486811637878418,0.14606741070747375,0.31914761662483215,0.3513188362121582,0.8539325892925262,0.6808523833751678
brightness,5,8911,4,4,True,False,0.9858021140098572,0.9811847805976868,-0.02892298251390457,0.02892298251390457,True,True,0.6939087510108948,0.25925925374031067,0.43952929973602295,0.3060912489891052,0.7407407462596893,0.560470700263977
brightness,5,3369,5,5,True,False,0.9877713918685913,0.9901078939437866,0.014002904295921326,0.014002904295921326,True,True,0.5369312167167664,0.0625,0.20887696743011475,0.46306878328323364,0.9375,0.7911230325698853
brightness,5,1535,4,4,True,False,0.9728379845619202,0.9814697504043579,0.04740728437900543,0.04740728437900543,True,True,0.5711159110069275,0.08510638028383255,0.390971839427948,0.4288840889930725,0.9148936197161674,0.609028160572052
brightness,5,3932,6,6,True,False,0.9795480966567993,0.9830309152603149,0.021104581654071808,0.021104581654071808,True,True,0.6603525280952454,0.22891566157341003,0.5551512241363525,0.33964747190475464,0.77108433842659,0.44484877586364746
brightness,5,1945,4,4,True,False,0.9732075333595276,0.9659337401390076,-0.037574559450149536,0.037574559450149536,True,True,0.7105740904808044,0.14606741070747375,0.37732502818107605,0.28942590951919556,0.8539325892925262,0.622674971818924
brightness,5,4653,2,2,True,False,0.9916330575942993,0.9917682409286499,0.0009355023503303528,0.0009355023503303528,True,True,0.776725172996521,0.2750000059604645,0.7679182291030884,0.223274827003479,0.7249999940395355,0.23208177089691162
brightness,5,4016,6,6,True,False,0.976883590221405,0.9215607643127441,-0.26485633850097656,0.26485633850097656,True,True,0.553614616394043,0.05154639109969139,0.24305249750614166,0.44638538360595703,0.9484536089003086,0.7569475024938583
brightness,5,3346,4,0,False,True,0.7280707359313965,0.8868666887283325,0.2919665575027466,0.2919665575027466,False,False,0.7146791219711304,0.17045454680919647,0.4629236161708832,0.28532087802886963,0.8295454531908035,0.5370763838291168
brightness,5,8222,1,8,False,True,0.8806240558624268,0.726570725440979,-0.3207860589027405,0.3207860589027405,True,False,0.7119344472885132,0.17241379618644714,0.4602610170841217,0.2880655527114868,0.8275862038135529,0.5397389829158783
brightness,5,2449,4,3,False,True,0.8807567358016968,0.9537651538848877,0.22600072622299194,0.22600072622299194,False,False,0.5854330062866211,0.09677419066429138,0.337289035320282,0.4145669937133789,0.9032258093357086,0.662710964679718
brightness,5,902,6,6,True,False,0.9787926077842712,0.974966287612915,-0.022698909044265747,0.022698909044265747,True,True,0.5316392183303833,0.0625,0.1927492618560791,0.4683607816696167,0.9375,0.8072507381439209
brightness,5,942,7,7,True,False,0.9814964532852173,0.9801090359687805,-0.00826902687549591,0.00826902687549591,True,True,0.6928577423095703,0.05154639109969139,0.5662142634391785,0.3071422576904297,0.9484536089003086,0.43378573656082153
brightness,5,7673,5,5,True,False,0.77531498670578,0.9819104075431824,0.8286470174789429,0.8286470174789429,True,True,0.6822963356971741,0.0736842080950737,0.40667933225631714,0.3177036643028259,0.9263157919049263,0.5933206677436829
brightness,5,6486,8,8,True,False,0.9887062311172485,0.969560444355011,-0.11055239289999008,0.11055239289999008,True,True,0.7099783420562744,0.17241379618644714,0.5546766519546509,0.2900216579437256,0.8275862038135529,0.4453233480453491
brightness,5,556,6,6,True,False,0.9851263761520386,0.9827092885971069,-0.015048503875732422,0.015048503875732422,True,True,0.7135850191116333,0.13333334028720856,0.5035086274147034,0.2864149808883667,0.8666666597127914,0.49649137258529663
brightness,5,4153,0,0,True,False,0.9912998080253601,0.991399884223938,0.0006908327341079712,0.0006908327341079712,True,True,0.8218870162963867,0.2750000059604645,0.6755585670471191,0.17811298370361328,0.7249999940395355,0.32444143295288086
brightness,5,2573,5,3,False,True,0.5725392699241638,0.860727846622467,0.43124592304229736,0.43124592304229736,False,False,0.5936315655708313,0.10869564861059189,0.16489209234714508,0.4063684344291687,0.8913043513894081,0.8351079076528549
brightness,5,7375,2,2,True,False,0.9662737250328064,0.9743651747703552,0.04979272186756134,0.04979272186756134,True,True,0.6733148097991943,0.20000000298023224,0.28155291080474854,0.32668519020080566,0.7999999970197678,0.7184470891952515
brightness,5,8130,6,6,True,False,0.9825970530509949,0.9860107898712158,0.021449923515319824,0.021449923515319824,True,True,0.501174807548523,0.0736842080950737,0.13948115706443787,0.49882519245147705,0.9263157919049263,0.8605188429355621
brightness,5,3959,5,5,True,False,0.9905981421470642,0.989654541015625,-0.006810680031776428,0.006810680031776428,True,True,0.5864773392677307,0.040816325694322586,0.39191654324531555,0.4135226607322693,0.9591836743056774,0.6080834567546844
brightness,5,5821,8,8,True,False,0.9743614196777344,0.989388108253479,0.09079230576753616,0.09079230576753616,True,True,0.7579377889633179,0.17241379618644714,0.6050287485122681,0.24206221103668213,0.8275862038135529,0.39497125148773193
brightness,5,9190,3,3,True,False,0.9728254675865173,0.9491509795188904,-0.12014985084533691,0.12014985084533691,True,True,0.598027229309082,0.040816325694322586,0.258083701133728,0.40197277069091797,0.9591836743056774,0.741916298866272
brightness,5,8031,0,0,True,False,0.9857909679412842,0.9882843494415283,0.016093969345092773,0.016093969345092773,True,True,0.6697191596031189,0.10869564861059189,0.5963645577430725,0.3302808403968811,0.8913043513894081,0.4036354422569275
brightness,5,3061,7,7,True,False,0.9829170107841492,0.9875416159629822,0.028509631752967834,0.028509631752967834,True,True,0.6626538038253784,0.13333334028720856,0.45042282342910767,0.3373461961746216,0.8666666597127914,0.5495771765708923
brightness,5,1007,8,8,True,False,0.9873718023300171,0.8397673964500427,-0.5036606788635254,0.5036606788635254,True,True,0.7463442087173462,0.20000000298023224,0.47651350498199463,0.2536557912826538,0.7999999970197678,0.5234864950180054
brightness,5,4240,7,7,True,False,0.9853358864784241,0.9834235906600952,-0.012130483984947205,0.012130483984947205,True,True,0.6558377146720886,0.13333334028720856,0.3917683959007263,0.3441622853279114,0.8666666597127914,0.6082316040992737
brightness,5,4398,4,4,True,False,0.9699214100837708,0.9850660562515259,0.08800165355205536,0.08800165355205536,True,True,0.5767161846160889,0.20000000298023224,0.32105371356010437,0.42328381538391113,0.7999999970197678,0.6789462864398956
brightness,5,3554,1,1,True,False,0.9860390424728394,0.9831529259681702,-0.0176226943731308,0.0176226943731308,True,True,0.685212254524231,0.20000000298023224,0.4121275246143341,0.31478774547576904,0.7999999970197678,0.5878724753856659
brightness,5,4298,9,9,True,False,0.9817819595336914,0.9852606654167175,0.021770626306533813,0.021770626306533813,True,True,0.5453022122383118,0.08510638028383255,0.14454686641693115,0.45469778776168823,0.9148936197161674,0.8554531335830688
brightness,5,9116,4,4,True,False,0.9727067947387695,0.9901784658432007,0.10626007616519928,0.10626007616519928,True,True,0.7606650590896606,0.3076923191547394,0.553997814655304,0.23933494091033936,0.6923076808452606,0.44600218534469604
brightness,5,3854,8,8,True,False,0.9899411797523499,0.9885016679763794,-0.009651362895965576,0.009651362895965576,True,True,0.6431811451911926,0.15909090638160706,0.5434496998786926,0.3568188548088074,0.8409090936183929,0.4565503001213074
brightness,5,4064,7,7,True,False,0.9805542230606079,0.9782294631004333,-0.014064759016036987,0.014064759016036987,True,True,0.6407811641693115,0.12087912112474442,0.2498815804719925,0.3592188358306885,0.8791208788752556,0.7501184195280075
brightness,5,5297,6,6,True,False,0.9766454696655273,0.9808446168899536,0.02509160339832306,0.02509160339832306,True,True,0.5956798195838928,0.15909090638160706,0.33070796728134155,0.4043201804161072,0.8409090936183929,0.6692920327186584
brightness,5,5300,9,9,True,False,0.9809401631355286,0.9823885560035706,0.008911922574043274,0.008911922574043274,True,True,0.5914957523345947,0.14606741070747375,0.16428887844085693,0.4085042476654053,0.8539325892925262,0.8357111215591431
brightness,5,7730,4,3,False,True,0.5683078765869141,0.6702046394348145,0.09900367259979248,0.09900367259979248,True,False,0.6492849588394165,0.22891566157341003,0.3390006124973297,0.3507150411605835,0.77108433842659,0.6609993875026703
brightness,5,8809,8,8,True,False,0.9740359783172607,0.9617498517036438,-0.06920772790908813,0.06920772790908813,True,True,0.7343392968177795,0.3076923191547394,0.5329762697219849,0.26566070318222046,0.6923076808452606,0.46702373027801514
brightness,5,6125,8,0,False,True,0.7697933316230774,0.9877766370773315,0.8090517520904541,0.8090517520904541,False,False,0.7068397998809814,0.12087912112474442,0.5057331323623657,0.29316020011901855,0.8791208788752556,0.4942668676376343
brightness,5,7870,6,6,True,False,0.9831710457801819,0.9829660654067993,-0.0014869347214698792,0.0014869347214698792,True,True,0.7216069102287292,0.14606741070747375,0.5359237790107727,0.27839308977127075,0.8539325892925262,0.4640762209892273
brightness,5,962,1,1,True,False,0.9827513098716736,0.9800658226013184,-0.01730804145336151,0.01730804145336151,True,True,0.6160718202590942,0.09677419066429138,0.340105801820755,0.38392817974090576,0.9032258093357086,0.659894198179245
brightness,5,4765,3,4,False,True,0.6309406161308289,0.5287627577781677,-0.13828915357589722,0.13828915357589722,False,False,0.6932687759399414,0.17241379618644714,0.3773995339870453,0.3067312240600586,0.8275862038135529,0.6226004660129547
brightness,5,9827,4,4,True,False,0.9866147637367249,0.9874875545501709,0.005701139569282532,0.005701139569282532,True,True,0.7216478586196899,0.3037974536418915,0.6275174021720886,0.27835214138031006,0.6962025463581085,0.3724825978279114
brightness,5,2176,1,1,True,False,0.8939821124076843,0.9586228728294373,0.2653976082801819,0.2653976082801819,True,True,0.602997899055481,0.05154639109969139,0.3267032206058502,0.39700210094451904,0.9484536089003086,0.6732967793941498
brightness,5,1666,6,6,True,False,0.9900681972503662,0.989296019077301,-0.0051355138421058655,0.0051355138421058655,True,True,0.6096442937850952,0.0625,0.49407845735549927,0.3903557062149048,0.9375,0.5059215426445007
brightness,5,7940,2,2,True,False,0.9814373254776001,0.9887577891349792,0.04483669251203537,0.04483669251203537,True,True,0.6852471828460693,0.17241379618644714,0.5851790904998779,0.31475281715393066,0.8275862038135529,0.41482090950012207
brightness,5,5078,8,8,True,False,0.9871102571487427,0.9895262718200684,0.01599106192588806,0.01599106192588806,True,True,0.7893161773681641,0.24390244483947754,0.5020881295204163,0.21068382263183594,0.7560975551605225,0.49791187047958374
brightness,5,5385,2,2,True,False,0.9301225543022156,0.982980489730835,0.2663557529449463,0.2663557529449463,True,True,0.5454256534576416,0.040816325694322586,0.23422576487064362,0.4545743465423584,0.9591836743056774,0.7657742351293564
brightness,5,2272,7,7,True,False,0.9906936287879944,0.9908672571182251,0.0011899620294570923,0.0011899620294570923,True,True,0.5174664855003357,0.0625,0.26409047842025757,0.4825335144996643,0.9375,0.7359095215797424
brightness,5,7621,8,8,True,False,0.990479052066803,0.9916081428527832,0.007779359817504883,0.007779359817504883,True,True,0.6730687022209167,0.14606741070747375,0.27760276198387146,0.32693129777908325,0.8539325892925262,0.7223972380161285
brightness,5,7867,4,4,True,False,0.9892555475234985,0.9870643615722656,-0.014479048550128937,0.014479048550128937,True,True,0.8275843262672424,0.5223880410194397,0.652836263179779,0.17241567373275757,0.4776119589805603,0.34716373682022095
brightness,5,9884,9,9,True,False,0.9379305839538574,0.8705612421035767,-0.2199690043926239,0.2199690043926239,True,True,0.6370290517807007,0.14606741070747375,0.28562361001968384,0.3629709482192993,0.8539325892925262,0.7143763899803162
brightness,5,7360,2,2,True,False,0.9795234203338623,0.9860301613807678,0.0401482880115509,0.0401482880115509,True,True,0.6839399933815002,0.20000000298023224,0.29477643966674805,0.31606000661849976,0.7999999970197678,0.705223560333252
brightness,5,784,7,7,True,False,0.9868611693382263,0.9871068596839905,0.0014622434973716736,0.0014622434973716736,True,True,0.7486450672149658,0.15909090638160706,0.5693045854568481,0.2513549327850342,0.8409090936183929,0.43069541454315186
brightness,5,4225,5,2,False,True,0.792205274105072,0.9919769167900085,0.7585941553115845,0.7585941553115845,False,False,0.6145809292793274,0.10869564861059189,0.33029356598854065,0.3854190707206726,0.8913043513894081,0.6697064340114594
brightness,5,4324,9,9,True,False,0.9826531410217285,0.9795210957527161,-0.0191492959856987,0.0191492959856987,True,True,0.5166357159614563,0.10869564861059189,0.17612013220787048,0.4833642840385437,0.8913043513894081,0.8238798677921295
brightness,5,5007,3,3,True,False,0.9162119030952454,0.9765610694885254,0.2429853081703186,0.2429853081703186,True,True,0.520503580570221,0.13333334028720856,0.10400272905826569,0.47949641942977905,0.8666666597127914,0.8959972709417343
brightness,5,4921,5,0,False,True,0.4278581738471985,0.9741709232330322,1.4945261478424072,1.4945261478424072,False,False,0.5179822444915771,0.040816325694322586,0.05583322420716286,0.48201775550842285,0.9591836743056774,0.9441667757928371
brightness,5,2070,2,2,True,False,0.9889699220657349,0.9881330132484436,-0.0056022703647613525,0.0056022703647613525,True,True,0.7499527335166931,0.3076923191547394,0.6476246118545532,0.2500472664833069,0.6923076808452606,0.3523753881454468
brightness,5,4494,8,8,True,False,0.9874722361564636,0.9915067553520203,0.025533676147460938,0.025533676147460938,True,True,0.5986872911453247,0.05154639109969139,0.27806907892227173,0.4013127088546753,0.9484536089003086,0.7219309210777283
brightness,5,3144,1,1,True,False,0.9815921783447266,0.981432318687439,-0.0009033679962158203,0.0009033679962158203,True,True,0.6418012380599976,0.10869564861059189,0.46391111612319946,0.35819876194000244,0.8913043513894081,0.5360888838768005
brightness,5,3161,9,9,True,False,0.9857563376426697,0.9820489287376404,-0.023384377360343933,0.023384377360343933,True,True,0.6597458124160767,0.10869564861059189,0.47690343856811523,0.34025418758392334,0.8913043513894081,0.5230965614318848
brightness,5,2012,5,5,True,False,0.9831510782241821,0.9836527109146118,0.0023445114493370056,0.0023445114493370056,True,True,0.6306017637252808,0.17241379618644714,0.4349333345890045,0.36939823627471924,0.8275862038135529,0.5650666654109955
brightness,5,1096,7,7,True,False,0.9810396432876587,0.9550638198852539,-0.12120349705219269,0.12120349705219269,True,True,0.592146098613739,0.10869564861059189,0.3100928068161011,0.407853901386261,0.8913043513894081,0.6899071931838989
brightness,5,4805,5,5,True,False,0.8284806609153748,0.9880388379096985,0.534985363483429,0.534985363483429,True,True,0.7387747168540955,0.2142857164144516,0.5829439759254456,0.26122528314590454,0.7857142835855484,0.41705602407455444
brightness,5,2172,5,5,True,False,0.9814043045043945,0.9851968288421631,0.02367658168077469,0.02367658168077469,True,True,0.5475810170173645,0.0736842080950737,0.2703082859516144,0.4524189829826355,0.9263157919049263,0.7296917140483856
brightness,5,5576,5,5,True,False,0.9846944212913513,0.9894409775733948,0.030626364052295685,0.030626364052295685,True,True,0.5653855800628662,0.13333334028720856,0.316812664270401,0.4346144199371338,0.8666666597127914,0.683187335729599
brightness,5,2685,2,5,False,True,0.6583127379417419,0.9429761171340942,0.9504520297050476,0.9504520297050476,False,False,0.45238444209098816,0.040816325694322586,-0.14000873267650604,0.5476155579090118,0.9591836743056774,1.140008732676506
brightness,5,3711,6,6,True,False,0.7359635233879089,0.9701196551322937,0.7428874969482422,0.7428874969482422,True,True,0.6997608542442322,0.14606741070747375,0.39564502239227295,0.3002391457557678,0.8539325892925262,0.604354977607727
brightness,5,2947,1,1,True,False,0.9738695025444031,0.97173011302948,-0.012363672256469727,0.012363672256469727,True,True,0.5387584567070007,0.08510638028383255,0.3939390480518341,0.46124154329299927,0.9148936197161674,0.6060609519481659
brightness,5,9629,1,1,True,False,0.9811764359474182,0.9812784790992737,0.0007470697164535522,0.0007470697164535522,True,True,0.5369011759757996,0.040816325694322586,0.3249971568584442,0.46309882402420044,0.9591836743056774,0.6750028431415558
brightness,5,2157,3,5,False,True,0.6502367854118347,0.5895037055015564,-0.02732759714126587,0.02732759714126587,True,False,0.6800837516784668,0.0736842080950737,0.41796889901161194,0.3199162483215332,0.9263157919049263,0.5820311009883881
brightness,5,8578,2,5,False,True,0.979698896408081,0.9643753170967102,-0.08026611804962158,0.08026611804962158,True,False,0.6062214374542236,0.10869564861059189,0.1996377557516098,0.39377856254577637,0.8913043513894081,0.8003622442483902
brightness,5,7915,3,3,True,False,0.9810330867767334,0.9826948046684265,0.008963286876678467,0.008963286876678467,True,True,0.6230802536010742,0.09677419066429138,0.39355459809303284,0.3769197463989258,0.9032258093357086,0.6064454019069672
brightness,5,561,7,7,True,False,0.9882766604423523,0.9894062876701355,0.007548294961452484,0.007548294961452484,True,True,0.7002695798873901,0.17241379618644714,0.5667426586151123,0.29973042011260986,0.8275862038135529,0.4332573413848877
brightness,5,4360,6,6,True,False,0.982349693775177,0.9846459031105042,0.014390289783477783,0.014390289783477783,True,True,0.5772848129272461,0.040816325694322586,0.05589894950389862,0.4227151870727539,0.9591836743056774,0.9441010504961014
brightness,5,8616,3,3,True,False,0.9679728746414185,0.5277674794197083,-0.8163492679595947,0.8163492679595947,True,True,0.49416863918304443,0.040816325694322586,0.2517815828323364,0.5058313608169556,0.9591836743056774,0.7482184171676636
brightness,5,9458,7,7,True,False,0.9817666411399841,0.9803313612937927,-0.00881078839302063,0.00881078839302063,True,True,0.6899346113204956,0.13333334028720856,0.5138681530952454,0.3100653886795044,0.8666666597127914,0.48613184690475464
brightness,5,908,8,8,True,False,0.9899709820747375,0.9933793544769287,0.023715410381555557,0.023715410381555557,True,True,0.7015838623046875,0.20000000298023224,0.5940219163894653,0.2984161376953125,0.7999999970197678,0.40597808361053467
brightness,5,4606,0,8,False,True,0.4165268838405609,0.610573410987854,0.28701281547546387,0.28701281547546387,True,False,0.6773379445075989,0.09677419066429138,0.3750869035720825,0.3226620554924011,0.9032258093357086,0.6249130964279175
brightness,5,8764,1,1,True,False,0.9764935374259949,0.9776579141616821,0.0068040937185287476,0.0068040937185287476,True,True,0.6274034976959229,0.12087912112474442,0.4668354392051697,0.37259650230407715,0.8791208788752556,0.5331645607948303
brightness,5,1379,7,7,True,False,0.9828701615333557,0.9826638102531433,-0.001253858208656311,0.001253858208656311,True,True,0.6397029161453247,0.13333334028720856,0.4280850291252136,0.3602970838546753,0.8666666597127914,0.5719149708747864
brightness,5,7769,4,4,True,False,0.9819117784500122,0.9769253730773926,-0.0284813791513443,0.0284813791513443,True,True,0.7560051679611206,0.25925925374031067,0.6441157460212708,0.2439948320388794,0.7407407462596893,0.35588425397872925
brightness,5,3858,8,8,True,False,0.9902950525283813,0.9913756251335144,0.007400304079055786,0.007400304079055786,True,True,0.6672877073287964,0.0729166641831398,0.33336901664733887,0.3327122926712036,0.9270833358168602,0.6666309833526611
brightness,5,3265,8,8,True,False,0.9905192852020264,0.9911090135574341,0.004025690257549286,0.004025690257549286,True,True,0.7029599547386169,0.20000000298023224,0.35530945658683777,0.29704004526138306,0.7999999970197678,0.6446905434131622
brightness,5,6734,8,8,True,False,0.992177426815033,0.9929476976394653,0.005451858043670654,0.005451858043670654,True,True,0.772767186164856,0.12087912112474442,0.5697845816612244,0.22723281383514404,0.8791208788752556,0.43021541833877563
brightness,5,8487,4,4,True,False,0.9852610230445862,0.9843130111694336,-0.005935877561569214,0.005935877561569214,True,True,0.6659899950027466,0.10869564861059189,0.4291169047355652,0.3340100049972534,0.8913043513894081,0.5708830952644348
brightness,5,840,7,7,True,False,0.9846257567405701,0.9855349063873291,0.005792848765850067,0.005792848765850067,True,True,0.6722319722175598,0.15909090638160706,0.3809140920639038,0.3277680277824402,0.8409090936183929,0.6190859079360962
brightness,5,3015,6,6,True,False,0.9854907989501953,0.9799298048019409,-0.03461337089538574,0.03461337089538574,True,True,0.6590877175331116,0.019999999552965164,0.36503511667251587,0.3409122824668884,0.9800000004470348,0.6349648833274841
brightness,5,4119,6,6,True,False,0.9769739508628845,0.9861335158348083,0.05381391942501068,0.05381391942501068,True,True,0.5884432792663574,0.0736842080950737,0.34837064146995544,0.4115567207336426,0.9263157919049263,0.6516293585300446
brightness,5,3749,8,8,True,False,0.9897385239601135,0.9909936785697937,0.008542932569980621,0.008542932569980621,True,True,0.6150017380714417,0.12087912112474442,0.3497568368911743,0.38499826192855835,0.8791208788752556,0.6502431631088257
brightness,5,3522,2,2,True,False,0.9942250847816467,0.9924845099449158,-0.01266162097454071,0.01266162097454071,True,True,0.6113277673721313,0.09677419066429138,0.4159509241580963,0.38867223262786865,0.9032258093357086,0.5840490758419037
brightness,5,9184,7,4,False,True,0.5912308692932129,0.9388810396194458,0.6494939923286438,0.6494939923286438,False,False,0.6221492886543274,0.10869564861059189,0.4489714205265045,0.3778507113456726,0.8913043513894081,0.5510285794734955
brightness,5,2486,7,7,True,False,0.9804992079734802,0.966292679309845,-0.07996216416358948,0.07996216416358948,True,True,0.6068501472473145,0.05154639109969139,0.4480306804180145,0.39314985275268555,0.9484536089003086,0.5519693195819855
brightness,5,4730,2,2,True,False,0.8819307684898376,0.9646912813186646,0.3550466299057007,0.3550466299057007,True,True,0.4947813153266907,0.12087912112474442,0.40969017148017883,0.5052186846733093,0.8791208788752556,0.5903098285198212
brightness,5,5458,3,4,False,True,0.6045706868171692,0.6762531995773315,0.09537804126739502,0.09537804126739502,False,False,0.5777624249458313,0.10869564861059189,0.2396005094051361,0.4222375750541687,0.8913043513894081,0.7603994905948639
brightness,5,9639,2,2,True,False,0.9451107978820801,0.9726887941360474,0.14383338391780853,0.14383338391780853,True,True,0.4769173562526703,0.17241379618644714,0.629262387752533,0.5230826437473297,0.8275862038135529,0.37073761224746704
brightness,5,8743,0,8,False,True,0.9749749898910522,0.9921882152557373,0.10633635520935059,0.10633635520935059,True,False,0.6822487711906433,0.2142857164144516,0.3602462708950043,0.3177512288093567,0.7857142835855484,0.6397537291049957
brightness,5,3305,9,9,True,False,0.9822444319725037,0.9829817414283752,0.004437282681465149,0.004437282681465149,True,True,0.6588293313980103,0.15909090638160706,0.3501528799533844,0.34117066860198975,0.8409090936183929,0.6498471200466156
brightness,5,9381,2,2,True,False,0.9857549667358398,0.9861520528793335,0.002573542296886444,0.002573542296886444,True,True,0.41729381680488586,0.03030303120613098,0.1334380805492401,0.5827061831951141,0.969696968793869,0.8665619194507599
brightness,5,1797,1,1,True,False,0.9823349714279175,0.9851939082145691,0.01786886155605316,0.01786886155605316,True,True,0.6572943329811096,0.20000000298023224,0.4580133259296417,0.3427056670188904,0.7999999970197678,0.5419866740703583
brightness,5,9761,5,5,True,False,0.9859113693237305,0.9871223568916321,0.007635191082954407,0.007635191082954407,True,True,0.5134825706481934,0.05154639109969139,0.3045971691608429,0.48651742935180664,0.9484536089003086,0.6954028308391571
brightness,5,221,6,6,True,False,0.8185902833938599,0.9876573085784912,0.7325279712677002,0.7325279712677002,True,True,0.5990451574325562,0.040816325694322586,0.34103918075561523,0.40095484256744385,0.9591836743056774,0.6589608192443848
